,isbn,blue,green,red
2463,054509738X,151.32717347756412,133.59234775641025,118.34930889423077
2464,0553481002,128.16007039835165,123.27081902472527,133.0708276098901
2465,0805061177,150.08689903846152,147.07740384615386,130.6494591346154
2466,0811840468,143.65582275390625,137.786865234375,120.31463623046875
2467,0399221336,190.734469126506,202.36384600903614,221.02880271084337
2468,0698114353,234.31197478991598,230.5377494747899,209.45030199579833
2469,1558589058,171.77217955508473,183.40962658898306,174.98516949152543
2470,1584854472,195.50636411516854,184.20694346910113,184.93565660112358
2471,0553158376,139.20324835526316,124.21130756578947,198.58042763157894
2472,1609584554,115.36966959635417,160.86136881510416,194.92683919270834
2473,0375867570,69.17972756410256,62.100761217948715,73.9147435897436
2474,1478953861,125.12897478070175,150.66461074561403,117.38633040935673
2475,0671676830,115.04817708333333,133.56640625,123.13927083333333
2476,1558021035,218.81586826347305,223.72118263473052,223.1871725299401
2477,1846160421,159.28712322695034,172.86574689716312,198.62810283687944
2478,0802796842,85.19436553030303,114.44375,118.69436553030303
2479,0066238668,143.2430606617647,181.67628676470588,196.97945772058824
2480,163140248X,144.12051930147058,151.4865962009804,148.8512944240196
2481,0060249684,118.41295855978261,129.90731148097825,170.22095788043478
2482,0152060855,186.980224609375,212.2994384765625,226.080078125
2483,0140567887,147.62280771683675,192.07955994897958,208.12105389030611
2484,0312629028,185.62743615591398,183.2024109543011,201.58001512096774
2485,0805013334,129.47808837890625,161.93084716796875,170.65106201171875
2486,1423113527,151.64744318181818,168.92571022727273,166.45407196969697
2487,1936607697,174.33510044642858,193.48890904017858,229.55887276785714
2488,0060260289,68.83856745049505,86.19283725247524,205.8990563118812
2489,0142403873,108.4353515625,153.505615234375,135.364404296875
2490,0517057387,113.52311027486911,76.01476603403141,118.52028795811518
2491,0807567426,191.533984375,188.70460069444445,178.99184027777778
2492,0142424749,46.2723327020202,115.86142676767676,166.66445707070707
2493,0746029535,211.483984375,198.223876953125,171.103857421875
2494,1565846362,141.70687905844156,159.98564326298703,160.0781757305195
2495,1596435127,103.91827256944444,115.99197048611111,120.94713541666667
2496,1627791019,246.40403451492537,246.25202114427861,246.25202114427861
2497,0448480697,128.87044270833334,138.92565104166667,132.51675347222223
2498,0062284266,147.57750822368422,143.23379934210527,137.5484375
2499,1477847502,135.43862951807228,184.81344126506025,207.1241999246988
2500,0060952415,186.96060681216932,212.04546957671957,192.8577628968254
2501,0823412113,99.84806315104167,177.462158203125,213.68815104166666
2502,1907967052,140.39303977272726,201.55426136363636,201.02069128787878
2503,059068714X,167.13837394067798,180.8587129237288,179.20279396186442
2504,0060289449,64.66574182242991,117.43947137850468,123.65165011682242
2505,1592701663,97.65334670608108,145.26726140202703,182.4162795608108
2506,1501028480,161.2249755859375,207.5782470703125,245.385498046875
2507,0374422575,62.88379854368932,102.35626516990291,84.50712985436893
2508,0064400611,173.9296875,169.48233173076923,184.00148237179488
2509,1404844260,119.93374693627452,145.06372549019608,163.5235906862745
2510,0545307406,110.16091327519379,166.93259447674419,216.2718023255814
2511,0823421406,174.2784213362069,184.01369432471265,169.23783225574712
2512,145587065X,225.3017955801105,203.79950794198896,161.58097375690608
2513,0688091083,129.34599550898204,152.84622941616766,157.88819236526948
2514,0307215849,242.90660332914572,243.66787060301507,243.69279993718592
2515,0141382481,32.07212936046512,170.12094234496124,201.04578488372093
2516,1623540623,122.68347355769231,137.89044471153846,144.57572115384616
2517,1491417943,95.93546597633136,84.75508505917159,94.40329142011835
2518,0670672238,65.8605859375,197.399765625,223.8887890625
2519,0060201029,101.93267857142857,112.2328125,98.47004464285715
2520,0439283574,182.79776503164558,193.39196004746836,156.013301028481
2521,1612047912,139.143216080402,182.4050722361809,194.36942525125627
2522,0590454862,237.98955899532712,238.21626752336448,237.97247371495328
2523,0007122101,101.55782132768361,190.690280720339,209.20193326271186
2524,1481403087,132.39966856060607,215.61879734848486,237.47234848484848
2525,1101149493,186.72765456989248,176.11046706989248,138.26461693548387
2526,0330398547,122.73653846153846,170.51646634615383,136.10909455128206
2527,0979526604,184.49709302325581,190.55680717054264,209.1969476744186
2528,0590956175,79.16039364640883,76.70420407458563,108.88833736187846
2529,0986277711,197.0140326433121,211.8279757165605,183.0921078821656
2530,0525469842,111.16075721153847,100.8485576923077,99.4307391826923
2531,1743460120,145.89776082677164,154.50184547244095,146.06262303149606
2532,0440418585,57.8213141025641,51.09242788461538,52.43958333333333
2533,031232703X,136.71040013227514,125.89587466931216,130.2257357804233
2534,0140548521,166.7259765625,204.77272135416666,217.31048177083332
2535,1434259730,148.24060792349727,143.9935536202186,144.18071209016392
2536,1452857008,242.46085482804233,242.46085482804233,242.46085482804233
2537,0590724843,147.79788448033707,119.05394136235955,109.44610252808988
2538,0060267003,134.47925204918033,166.91901468579235,204.37982411202185
2539,0859537897,228.31961945564515,227.95003780241936,190.14793346774192
2540,0689877161,186.62347412109375,211.53228759765625,217.01300048828125
2541,3423130865,247.75492350260416,247.75492350260416,247.75492350260416
2542,1416939075,44.06869762569833,134.94505062849163,176.0573498603352
2543,0060526750,111.75558712121212,151.64000946969696,168.06467803030304
2544,0805075860,152.17633056640625,168.93829345703125,175.4722900390625
2545,0399254293,159.414208984375,186.462158203125,208.260693359375
2546,1570983135,151.0316787347561,110.1150438262195,102.6588700457317
2547,0618030239,134.04464285714286,185.71916852678572,187.3163597470238
2548,0756642957,102.87574404761905,118.60863095238095,132.68241567460316
2549,1624311377,180.91957720588235,195.9486213235294,215.94761029411765
2550,0307619281,178.3860576923077,192.9251201923077,209.00853365384614
2551,1599906023,121.40545654296875,150.6998291015625,193.05084228515625
2552,1416989552,204.3057468220339,207.46963276836158,187.3072033898305
2553,0394891309,113.37204724409449,146.00209153543307,170.58403051181102
2554,0061124338,157.03456315445027,194.15694535340313,178.98883344240838
2555,0545053676,139.6840324197861,204.71223262032086,226.9616895053476
2556,0152325417,123.90070013661202,183.07526468579235,182.96307206284152
2557,0553484605,76.13898887434554,92.62054155759162,113.01178010471205
2558,0060743565,89.99098557692308,101.90444711538461,114.17623197115384
2559,0794525725,203.02247299382717,193.0187114197531,185.35826581790124
2560,0006640613,217.85482442010309,217.84693137886597,217.84809922680412
2561,030735007X,181.49031575520834,177.90474446614584,173.395751953125
2562,8420448389,182.29324776785714,180.7576132015306,198.30393016581633
2563,0027894029,173.5909375,158.60015625,143.1815625
2564,0374318131,159.059326171875,158.78106689453125,180.3424072265625
2565,0525471332,65.86204427083334,147.21868489583332,183.54134114583334
2566,9792203028,67.50951628989361,112.80539394946808,134.92790059840425
2567,0060837888,174.7213404605263,162.26064967105262,150.56402138157895
2568,0375870261,119.12732712765957,127.40147107712765,118.55930019946808
2569,157091611X,138.2290702160494,109.88421103395062,107.93238811728395
2570,0006725813,131.95404905913978,139.73832325268816,146.11189516129033
2571,0141308192,113.63127428756476,141.94859132124353,192.2319462435233
2572,015204938X,141.94473573825502,170.19919253355704,172.3343120805369
2573,0807535176,128.1127011138614,140.27498452970298,176.1140160891089
2574,1492606030,105.6079338592233,104.69849817961165,103.78079490291262
2575,0375913734,136.57474226804123,120.4609375,106.5643524484536
2576,3836953218,163.4365234375,185.7228515625,186.9178125
2577,0714865354,132.35572002923976,117.11152229532163,117.8468567251462
2578,0745964028,169.486865942029,155.7083899456522,144.16468523550725
2579,1847800076,114.19102044753086,147.5679976851852,155.88695987654322
2580,0545533767,78.01212565104167,129.85847981770834,171.2525634765625
2581,0439443733,220.41170873397436,218.78069911858975,215.95417668269232
2582,1524721131,250.7973582474227,250.4987918814433,250.5017719072165
2583,0434969168,133.58287883254718,152.62205188679246,139.1080852004717
2584,1883672651,96.36849738023952,100.73531062874251,161.07237088323353
2585,0440867266,86.08833772590361,76.29551016566265,179.21804405120483
2586,0670153923,242.5364054568528,242.5364054568528,242.5364054568528
2587,1477816410,166.44460227272728,203.72727272727272,219.86955492424244
2588,0439439744,82.82805765086206,130.28704202586206,177.79148706896552
2589,1402288735,183.94854670698925,194.27322748655914,214.64289314516128
2590,006079111X,175.2054606958763,157.6273356958763,147.96693782216494
2591,0399553789,184.8281726371951,209.41806402439025,225.9841844512195
2592,140277334X,171.65196857344634,163.4522863700565,143.19919668079095
2593,1491465581,66.77615282012195,69.3181211890244,91.9733231707317
2594,1561737208,243.3193359375,244.1863511029412,244.10747931985293
2595,0786809310,155.96891891891892,153.41203547297297,153.7606841216216
2596,0141327774,53.966806789340104,117.04953204314721,151.70102315989848
2597,0545324866,81.20816532258064,83.00940860215054,95.99945396505376
2598,0061703818,212.73277243589743,212.97601161858975,213.34725560897436
2599,0805063528,141.81340579710144,179.79721467391303,197.04194972826087
2600,0061783749,60.994620901639344,79.46755464480874,135.4697318989071
2601,0141301740,98.61956694162437,123.74960342639594,122.01229378172589
2602,1554983908,146.6290283203125,190.7427978515625,214.353271484375
2603,0789420686,149.32092432228916,174.9746329066265,180.68260542168676
2604,0684149060,219.5443672839506,229.73162615740742,234.18330439814815
2605,1771083948,187.68415178571428,208.325,194.52890625
2606,0531303268,133.0807893786127,178.3813674132948,169.58119580924856
2607,1853261637,46.49996416284404,148.7888833142202,157.82224770642202
2608,2203101164,110.15084134615384,148.26493158284023,133.0286150147929
2609,1627795014,222.38716032608696,206.50665760869566,144.73919836956523
2610,0061561665,94.34867424242424,172.63499053030304,169.13053977272727
2611,0857072390,112.425537109375,157.09765625,140.70489501953125
2612,0761456120,20.88048041044776,23.67980410447761,32.317922108208954
2613,0690038933,249.85471754807693,249.85471754807693,249.85471754807693
2614,0688178421,213.73497213375796,227.09464570063693,232.9185410031847
2615,0805076697,93.68571891191709,139.35986075129534,137.0049789507772
2616,1584740043,148.61708860759492,156.9482792721519,161.40288765822785
2617,1553374622,143.62095588235294,146.4063419117647,155.87288602941177
2618,0399166068,197.94088924632354,192.34380744485293,156.72506893382354
2619,0823421805,149.6749267578125,177.89208984375,212.36474609375
2620,0688145078,153.58904109589042,165.1924229452055,194.7279537671233
2621,3570172279,216.29069562146893,202.16123764124293,159.23031426553672
2622,0803738676,221.07043207908163,227.07908163265307,221.59817442602042
2623,0064402215,242.02017557989691,242.02017557989691,242.02017557989691
2624,0887434029,102.58545470505618,201.24499648876406,175.93719276685394
2625,2227709170,241.34375,241.34375,241.34375
2626,0060292679,50.41519201807229,197.23969314759037,190.03539156626505
2627,0375847634,145.48362858280254,147.21621218152868,221.56185310509554
2628,161373400X,148.41082702020202,153.59793244949495,104.83601641414141
2629,0310719461,145.7603759765625,152.07196044921875,91.1417236328125
2630,185669786X,231.75785639044943,155.51812675561797,126.87701896067416
2631,054500361X,76.7150390625,73.30185546875,141.528076171875
2632,006232439X,176.75347900390625,146.19000244140625,88.465576171875
2633,0763645753,160.0057070035461,215.5303634751773,235.35760195035462
2634,0375924299,52.89888535031847,131.05234872611464,205.2246218152866
2635,0786819421,197.111083984375,191.2158203125,160.907958984375
2636,0545132703,193.62105174731184,185.41763272849462,163.27095934139786
2637,081186104X,77.88125,114.00835336538462,189.49254807692307
2638,0786804491,97.03040213178295,106.66436531007751,105.84671753875969
2639,0553151134,249.50032894736842,249.50032894736842,249.50032894736842
2640,8434865599,63.740625,87.20180288461539,125.72580128205128
2641,0027883728,248.28682324840764,248.47253184713375,250.94765127388536
2642,0385376529,211.9958859707447,223.3258394281915,230.09632646276594
2643,037585861X,135.45160746402877,179.07627023381295,205.94559352517985
2644,0385753977,158.72139517716536,181.30142716535434,195.99341781496062
2645,0525460101,150.6559124228395,189.05097415123456,197.01350308641975
2646,0007478143,227.2982177734375,238.60272216796875,242.71148681640625
2647,0749858524,217.01656788793105,210.94517780172413,217.4898302801724
2648,8466629149,146.57421875,182.88546875,176.3016015625
2649,0152050582,162.48337115921788,185.52313198324023,216.21957925977654
2650,0670035319,145.56571451822916,175.85262044270834,189.02632649739584
2651,1423138775,93.97991943359375,126.99530029296875,133.82745361328125
2652,1465450718,171.627685546875,218.7064208984375,234.6380615234375
2653,0981617034,130.23129734848484,132.3219696969697,140.85942234848486
2654,1402736940,87.25754616477273,99.4901455965909,117.27601207386364
2655,141691255X,121.79020778795811,157.6969077225131,160.2864037958115
2656,1442429798,152.69196428571428,125.77207341269842,135.47304894179894
2657,0316118575,111.08571428571429,153.24700892857143,178.96258928571427
2658,1491417919,90.1692400147929,116.6536150147929,128.2456545857988
2659,1584691654,133.07237787356323,132.9058459051724,132.90607040229884
2660,1406316040,191.9652369966443,217.91086409395973,225.75634437919464
2661,141694964X,32.479207356770836,56.446207682291664,41.242431640625
2662,1584858710,184.3087673611111,183.30659722222222,144.21666666666667
2663,0811848485,117.9624515503876,125.7767078488372,126.16527374031008
2664,0060769181,83.74092610677083,118.03910319010417,178.01749674479166
2665,0802796176,181.09119591346155,194.7625450721154,171.71424278846155
2666,0141335963,155.28659119897958,197.76805644132654,208.6658561862245
2667,0805089462,132.15776405038758,133.82661094961242,179.99660852713177
2668,0763631108,189.538681402439,222.9179369918699,221.4969512195122
2669,0439728096,121.11444128787879,141.13541666666666,172.37291666666667
2670,0802788017,116.00104166666667,144.32561553030303,140.1955018939394
2671,0981540007,188.1568317819149,195.19169714095744,199.39860372340425
2672,1627793240,153.59881628787878,172.51624053030304,189.8741477272727
2673,059096075X,152.98116238317758,145.04556074766356,151.38602511682242
2674,1857140532,136.80254464285716,177.9530357142857,201.90017857142857
2675,0395539323,227.58862964527026,234.51752533783784,243.1240498310811
2676,0439095786,109.33836969339623,135.20622051886792,177.39401533018867
2677,0007288859,235.2220262096774,235.2220262096774,235.2220262096774
2678,8884517540,102.29493122009569,125.77803528708134,129.063995215311
2679,0996551816,208.01508246527777,214.13384331597223,210.46223958333334
2680,0822571323,21.95264103982301,91.68521847345133,145.76043971238937
2681,0763632473,62.95703125,104.9427490234375,77.5665283203125
2682,076145649X,148.04691506410256,163.18854166666668,176.27139423076923
2683,1841481548,80.6278125,102.38651041666667,80.53708333333333
2684,0152438181,131.65909455128204,141.64290865384615,119.57015224358975
2685,0399230467,234.33252245508982,234.10015905688624,232.3276104041916
2686,1454910623,176.74512987012986,212.5273944805195,217.5107041396104
2687,0670035807,103.02291666666666,139.09862689393938,195.93579545454546
2688,148140069X,225.5374375,233.63425,241.421375
2689,0439104939,232.56454981435644,232.96256188118812,232.57232363861385
2690,0781403812,140.4796102335165,184.13912259615384,211.7904790521978
2691,0736481907,245.60133495145632,245.4673467839806,245.46727093446603
2692,0545052017,132.14285136010363,79.82836787564767,29.244090025906736
2693,0761381201,131.23223586309524,168.5547340029762,152.01446242559524
2694,0439590809,124.77204975328948,76.43040707236842,60.83059210526316
2695,1176962248,126.353271484375,125.43253580729167,105.28751627604167
2696,0140305157,126.77258367486338,141.5303961748634,149.36573599726776
2697,037582975X,154.1387939453125,163.5335693359375,179.6141357421875
2698,0062373455,75.58636474609375,91.088134765625,88.13116455078125
2699,189369996X,138.62491319444445,106.11302083333334,119.32517361111111
2700,0843105526,239.27841605392157,239.27558210784315,242.24808517156862
2701,1402240198,97.85816964285715,78.37794642857143,57.66522321428572
2702,1537045105,202.0604248046875,204.14984130859375,198.91644287109375
2703,0385295758,250.81476683937825,250.81476683937825,250.81476683937825
2704,9722100246,56.620563756281406,75.21360709798995,112.51974717336684
2705,0397012411,248.4023635786802,248.4023635786802,248.4023635786802
2706,0861639464,144.76117728960395,156.90153155940595,169.10798267326732
2707,0843199644,85.75750732421875,101.04608154296875,96.5682373046875
2708,1855915553,149.92534279336735,198.3542330994898,196.30054209183675
2709,0763665142,116.42604166666666,134.00463541666667,133.70609375
2710,0756634962,77.42720352564102,88.56057692307692,113.01354166666667
2711,0763620726,105.96564716312056,175.4564494680851,201.77266179078015
2712,0811835618,147.76202392578125,174.07958984375,188.0899658203125
2713,0822578204,96.03637845092024,188.934240797546,151.42240222392638
2714,054548488X,155.64827038770053,104.54670788770053,177.02669618983958
2715,0735821356,76.01885986328125,196.00067138671875,231.64691162109375
2716,0152019790,159.94851762820514,190.07537059294873,204.34239783653845
2717,0606360409,144.7751008064516,186.01683467741935,146.75277217741936
2718,0803732147,130.95616094559585,116.453125,98.57002914507773
2719,0545016290,68.44486490885417,63.190958658854164,206.90116373697916
2720,1609925343,163.0684840425532,162.98520611702128,139.60749113475177
2721,0140304940,157.84465751262627,154.97241950757575,172.64973958333334
2722,1416934944,173.80843098958334,186.032470703125,194.19197591145834
2723,0440409276,99.72401315789473,151.0858552631579,178.10378289473684
2724,0553155504,79.00561003989361,115.02127659574468,208.71825132978722
2725,1435301064,106.02681834795321,62.81958150584796,66.7110745614035
2726,0807507059,140.90923219086022,155.2122815860215,157.3070816532258
2727,8477206856,156.19804308252426,130.26778671116506,72.98445084951456
2728,0060245387,32.45359375,102.71364583333333,219.00302083333332
2729,0807578681,112.66674325980392,169.52941176470588,155.88403799019608
2730,037598755X,106.95647977941177,101.52435661764706,93.80101102941177
2731,1423145836,210.57911068925233,210.4465172313084,210.44637120327104
2732,1433684608,148.8856686827957,110.6080309139785,171.48172883064515
2733,0764972464,188.03869398584905,194.80623525943398,216.859375
2734,142968724X,76.20066964285714,148.66897321428573,131.82113095238094
2735,1862915776,61.930237676056336,121.99394806338029,125.50682218309859
2736,0545067057,162.8263335987261,157.66505772292993,198.2187997611465
2737,1452115257,79.89148569915254,150.70067531779662,220.6204316737288
2738,0590448595,159.0038435828877,176.28776737967914,170.3148395721925
2739,8484315827,77.68196852189782,144.59933850364965,190.43504790145985
2740,0807513733,108.55380544354838,94.09664818548387,157.55808971774192
2741,0807552844,59.26604856927711,150.50329442771084,220.70881965361446
2742,0552545066,224.69311655405406,224.69311655405406,224.69311655405406
2743,1846869293,110.22520380434783,127.0577930900621,129.31055900621118
2744,0307302822,219.2748046875,224.75322265625,230.467236328125
2745,1589258282,216.6527374031008,205.78336967054264,186.32370397286823
2746,0375839836,151.27771473463687,136.18715083798884,119.66689944134079
2747,1933693983,139.67537854381445,151.4181701030928,166.86642235824743
2748,0875991173,244.10349264705883,244.10349264705883,244.10349264705883
2749,0843175044,211.82785560344828,209.44484105603448,220.37230603448276
2750,0006709931,94.53402601522842,123.48278870558376,80.71042195431473
2751,0531094553,138.12165178571428,122.35461956521739,120.2069099378882
2752,0146000250,250.8764705882353,250.8764705882353,250.8764705882353
2753,039916572X,202.66997282608696,187.24164402173912,198.80896739130435
2754,3800027143,247.86508928571428,247.86508928571428,247.86508928571428
2755,1742377920,158.22701937134502,181.33488669590642,183.1031615497076
2756,0873588258,130.86162860576923,183.94583834134616,201.48054387019232
2757,0689832419,180.92255238439307,202.19924132947978,205.29822976878611
2758,0615230407,88.6873779296875,121.372802734375,111.211669921875
2759,0385256345,212.6341448643411,189.21753875968992,211.6966448643411
2760,0849985765,245.00257457386363,246.3814364346591,246.75599254261363
2761,1419190040,244.8161381740196,244.66636029411765,244.66636029411765
2762,0439761255,119.9122340425532,126.35916722074468,162.9612699468085
2763,158717247X,119.50672348484848,132.92144886363636,178.3979640151515
2764,076364420X,114.89334862385321,114.36381880733946,110.76820527522936
2765,1584300868,56.81407752403846,56.04387019230769,60.17886117788461
2766,0803740247,159.75967435747663,154.6697941004673,148.3069144275701
2767,0965605116,79.57196593915344,106.37421461640211,112.6593501984127
2768,1592701035,197.28245967741935,189.87545362903225,194.34027217741937
2769,0805091564,123.68994565217392,144.71351902173913,122.21705163043478
2770,0590477560,67.61616847826087,160.88094429347825,205.18147078804347
2771,0794504264,194.66092936197916,193.32906087239584,154.68465169270834
2772,0990317811,101.79779052734375,128.70697021484375,144.4415283203125
2773,0763621293,85.99013421474359,135.17127403846155,170.35852363782053
2774,0007371128,199.7899676067073,175.8036394817073,147.4008193597561
2775,1846862000,119.05483307453416,145.38984860248448,126.10093167701864
2776,0763666955,232.6546630859375,190.73724365234375,129.50347900390625
2777,0689308507,250.98250325520834,250.8712158203125,251.18119303385416
2778,1932416552,140.89721467391306,171.1944293478261,146.10604619565217
2779,0439698391,108.67367788461539,175.57572115384616,228.15750200320514
2780,067087616X,193.17619047619047,188.12276785714286,167.5265625
2781,0747563470,115.12485621165644,115.03345475460122,119.94387461656441
2782,0786838701,123.87591655027933,187.49768680167597,238.01396648044692
2783,1442482648,134.14443005181346,111.63426975388602,68.0490204015544
2784,1416938265,125.2711181640625,141.22503662109375,163.65667724609375
2785,0736431217,174.9097567471591,144.2459161931818,103.05934836647727
2786,1580869068,150.47965891768294,129.6918349847561,115.07669588414635
2787,0141311347,180.1508902616279,151.09338662790697,163.07885174418604
2788,0192796909,143.96620124113474,162.0616134751773,178.06599069148936
2789,1554539552,117.65562691717791,106.32961081288343,93.20796587423312
2790,0156044269,46.87431640625,45.115625,49.310888671875
2791,0307978990,67.04395707831326,107.84666792168674,120.78190888554217
2792,0060264454,156.6985047043011,170.47736055107526,176.72962869623655
2793,1443155470,98.20986328125,146.051806640625,208.360595703125
2794,0374382530,129.2987912735849,160.29790683962264,154.2527024371069
2795,140227226X,99.5706787109375,98.78765869140625,96.0838623046875
2796,0764131575,181.54302300347223,197.29155815972223,200.43614366319446
2797,039920850X,221.42944834183675,227.79257015306123,231.37523915816325
2798,1404863974,140.6142578125,128.18122944078948,138.58809621710526
2799,1553378504,168.6887796336207,168.40961745689654,169.30495689655172
2800,1481416146,232.34550687799043,232.2118346291866,232.21329246411483
2801,0027925250,249.86564086294416,249.86564086294416,249.86564086294416
2802,0140503846,163.80985054347826,219.75441576086956,224.35509510869565
2803,1408839652,212.10235595703125,223.8795166015625,219.39593505859375
2804,0689801165,114.70324643782384,132.57006962435233,142.63596988341968
2805,0794521983,116.92606963087249,141.99192533557047,115.17129823825503
2806,1442441569,118.71655036407768,85.21594356796116,165.98338895631068
2807,157091723X,132.1226473721591,84.98468572443181,72.03644353693181
2808,1444926497,196.20735858938548,193.31603526536313,217.35954958100558
2809,0375825215,106.10032051282052,122.13032852564102,121.34915865384616
2810,0745949584,130.29177989130434,185.08876811594203,201.4020606884058
2811,0399226990,149.82210477941177,153.0377757352941,175.96217830882352
2812,1883220319,73.62960621387283,99.76738619942196,90.28079841040463
2813,147952252X,169.52461557539684,199.44884672619048,186.39756944444446
2814,074754459X,123.38391768292684,115.79596036585366,134.69946646341464
2815,060961049X,186.223125,192.38880208333333,197.54791666666668
2816,1442486724,58.87659522251309,135.1878272251309,207.15101439790575
2817,0525468242,195.0240162037037,200.43138227513228,213.19423776455025
2818,0803725574,141.8861328125,139.327490234375,146.40927734375
2819,0744592895,194.03275862068966,224.70113146551725,219.82720905172414
2820,1481471309,199.96005859375,213.72666015625,221.811328125
2821,014030214X,80.2517560206422,124.99487528669725,131.62736525229357
2822,0618956700,109.4898681640625,180.2906494140625,167.16455078125
2823,0987902326,251.7236328125,251.570859375,251.570859375
2824,0375858067,101.74243630573248,197.61310708598725,147.4825338375796
2825,0618159606,188.8215625,174.66475,181.9434375
2826,0439687659,185.68302556818182,134.68259943181818,105.26782670454546
2827,0439858615,240.16169621394232,240.78275240384616,240.74752103365384
2828,1338189573,61.73070987654321,164.66579861111111,187.45630787037038
2829,0553158996,110.31935436320755,177.9447597287736,128.24959463443398
2830,0670011983,150.03556315104166,192.41451009114584,218.103759765625
2831,0141333324,101.60914179104478,152.1271377487562,213.87566075870646
2832,0802853994,234.54453792735043,164.08687232905982,112.50333867521367
2833,0833560255,168.22841435185185,137.4842013888889,131.20642361111112
2834,0544750500,63.297293526785715,194.755859375,208.82289341517858
2835,0395699428,113.4226875,130.343,132.5209375
2836,0062290037,140.4871544471154,174.57376802884616,201.5838341346154
2837,0395296072,189.03723958333333,200.11213541666666,201.38932291666666
2838,0547595549,174.24837239583334,184.49393717447916,175.36482747395834
2839,0394800303,224.63481001420453,227.23375355113637,218.51598011363637
2840,1596435267,109.46321358267717,135.49280265748033,180.8134842519685
2841,0375870873,238.03253173828125,226.31787109375,214.14453125
2842,0440422299,134.71640220207254,146.7507691062176,126.2911674222798
2843,0670061891,53.63939144736842,49.8733552631579,131.0329461348684
2844,0756682673,108.70025414156626,119.0386389307229,135.46046686746988
2845,0007469020,110.25645727040816,100.3286431760204,173.48664700255102
2846,0590477439,154.2049831081081,155.09919763513514,157.22660472972973
2847,0898705185,130.4173540609137,133.3729774746193,156.08550126903555
2848,0027509990,147.19610305059524,161.23200334821428,158.28785342261904
2849,0440403448,175.74135638297872,155.7732297207447,150.1000664893617
2850,015253184X,167.85648674242424,184.4492424242424,178.59867424242424
2851,0399232117,156.4217105263158,212.57212171052632,199.9875
2852,0195092007,103.10278456703911,98.46386173184358,130.24148917597765
2853,0823417662,110.42478448275862,93.11648706896551,88.86907327586206
2854,015205796X,95.91565075549451,177.33052884615384,230.47149725274724
2855,0439441978,233.65929150763358,238.88704675572518,247.57556059160305
2856,0590440691,210.44140625,203.79215891768294,175.76705411585365
2857,1599906449,82.36519451530613,145.50809151785714,176.42044005102042
2858,0989474879,32.040702693370164,64.50125172651934,161.20441988950276
2859,1842556924,119.40460526315789,147.81670321637426,162.65081323099415
2860,0060266988,185.40421006944445,193.73480902777777,179.69184027777777
2861,0545270367,197.32892305107526,184.1167254704301,131.75100806451613
2862,1503052664,91.31903044871795,152.12844551282052,156.63501602564102
2863,0545986850,163.3376953125,189.06533203125,225.16513671875
2864,0525472649,175.50874837239584,190.5543212890625,181.70756022135416
2865,1905432100,249.19973003926702,249.05170157068062,249.05399214659687
2866,0440421802,108.47834940159575,118.90782912234043,110.69867852393617
2867,1921541466,219.3563232421875,215.88372802734375,232.373046875
2868,1742374247,113.06154983108108,153.3472339527027,191.56176097972974
2869,006220999X,100.97971172480621,98.50696463178295,122.53779069767442
2870,0152010904,155.50146087398375,192.10708841463415,212.7039507113821
2871,087358905X,150.7531640625,143.1283203125,153.1394921875
2872,0786838167,209.52918046357615,212.90976821192052,229.83857615894038
2873,0789424649,160.4921875,130.16678950471697,113.89018278301887
2874,085707444X,149.65090144230768,142.53671875,104.553125
2875,0751355011,118.56282944277109,159.37801204819277,173.4655967620482
2876,1554072034,82.79114583333333,194.1973157051282,9.735496794871795
2877,0060229799,165.4388536509901,158.10987778465346,168.20714727722773
2878,015650300X,215.30725647522522,218.74137809684686,221.94576998873873
2879,1590787005,145.1368923611111,189.09991319444444,158.06553819444446
2880,0763666459,123.48050525700934,122.19429030373831,77.72013726635514
2881,0545110297,166.1960006476684,141.88872247409327,175.72708873056996
2882,0822578190,147.97095475460122,114.67139570552148,106.68826687116564
2883,0064451291,147.5339047330097,190.34420509708738,190.86422936893203
2884,1771680253,150.18067392676767,157.72778566919192,194.2236821338384
2885,0786272678,145.8553985778443,185.9345995508982,216.1553611526946
2886,1250094062,209.18407654494382,204.41388693820224,192.36701193820224
2887,0439451574,152.0794480846774,206.3351814516129,220.12550403225808
2888,1445472309,117.07606589147287,119.65709786821705,104.5718871124031
2889,1497579090,64.76153846153846,167.36654647435898,203.92483974358976
2890,0803724144,79.01675451807229,91.7218561746988,98.726515436747
2891,1550370987,113.67218017578125,121.57379150390625,185.8463134765625
2892,0761385177,112.50101383587786,136.10001192748092,114.14629055343511
2893,1419704001,140.7949770480226,190.54422669491527,197.89053672316385
2894,1442412755,175.24609375,194.0567413015464,214.2562419458763
2895,0316065897,59.89749243951613,88.2952368951613,163.61113911290323
2896,9025852009,87.93704769736843,133.02286184210527,142.72368421052633
2897,0613300912,61.03095332278481,54.932159810126585,59.0654667721519
2898,1561457973,124.5968017578125,152.91754150390625,152.79583740234375
2899,1416964274,228.9300080128205,228.78497596153846,228.7862980769231
2900,1416927352,146.74908625730995,179.0249451754386,168.2514619883041
2901,1933855711,150.45958806818183,154.94928977272727,171.53238636363636
2902,1554519063,159.9912480221519,169.04222705696202,148.68339596518987
2903,0763611638,151.19989013671875,118.6905517578125,116.9423828125
2904,0152051023,175.23946126302084,202.80025227864584,206.67521158854166
2905,1419711326,108.7130152925532,195.46791888297872,189.43459109042553
